datetime,season,workingday,weather,temp,humidity,windspeed,count,company_id
'2011-01-17 08:00:00','1','0',Cloudy,6.56,47,150.013,33,387
'2011-01-17 09:00:00','1','0',Cloudy,6.56,47,150.013,47,356
'2011-01-17 10:00:00','1','0',Cloudy,6.56,50,169.979,57,352
'2011-01-17 11:00:00','1','0',Cloudy,6.56,55,12.998,64,54
'2011-01-17 12:00:00','1','0',Cloudy,7.38,47,89.981,80,54
'2011-01-17 13:00:00','1','0',Cloudy,7.38,47,89.981,93,387
'2011-01-17 14:00:00','1','0',Cloudy,7.38,43,70.015,86,352
'2011-01-17 15:00:00','1','0',Cloudy,8.2,47,110.014,93,431
'2011-01-17 16:00:00','1','0',Cloudy,8.2,47,110.014,82,58
'2011-01-17 17:00:00','1','0',Nice,8.2,51,12.998,71,356
'2011-01-17 18:00:00','1','0',Cloudy,7.38,55,169.979,92,387
'2011-01-17 19:00:00','1','0',Light rain,7.38,59,12.998,60,303
'2011-01-17 20:00:00','1','0',Light rain,6.56,80,12.998,33,431
'2011-01-17 21:00:00','1','0',Light rain,6.56,80,12.998,27,353
'2011-01-17 22:00:00','1','0',Light rain,5.74,93,169.979,13,352
'2011-01-17 23:00:00','1','0',Light rain,6.56,86,190.012,4,228
'2011-01-18 12:00:00','1','1',Cloudy,8.2,86,220.028,3,58
'2011-01-18 13:00:00','1','1',Cloudy,8.2,86,150.013,22,58
'2011-01-18 14:00:00','1','1',Cloudy,9.02,80,110.014,28,387
'2011-01-18 15:00:00','1','1',Cloudy,9.02,87,110.014,35,425
'2011-01-18 16:00:00','1','1',Cloudy,9.02,87,12.998,61,352
'2011-01-18 17:00:00','1','1',Cloudy,9.02,82,12.998,125,352
'2011-01-18 18:00:00','1','1',Cloudy,9.02,80,110.014,133,425
'2011-01-18 19:00:00','1','1',Cloudy,9.02,80,89.981,99,58
'2011-01-18 20:00:00','1','1',Cloudy,9.02,87,0.0,83,387
'2011-01-18 21:00:00','1','1',Cloudy,9.02,93,70.015,41,352
'2011-01-18 22:00:00','1','1',Cloudy,9.02,93,60.032,33,431
'2011-01-18 23:00:00','1','1',Cloudy,9.02,93,0.0,20,436
'2011-01-19 00:00:00','1','1',Cloudy,9.02,93,0.0,3,352
'2011-01-19 01:00:00','1','1',Light rain,9.02,93,89.981,7,3
'2011-01-19 02:00:00','1','1',Light rain,9.02,93,89.981,3,54
'2011-01-19 04:00:00','1','1',Light rain,9.02,93,89.981,2,431
'2011-01-19 05:00:00','1','1',Cloudy,9.02,93,60.032,7,228
'2011-01-19 06:00:00','1','1',Cloudy,9.02,93,60.032,32,431
'2011-01-19 07:00:00','1','1',Cloudy,9.84,92,70.015,90,352
'2011-01-19 08:00:00','1','1',Cloudy,9.84,93,70.015,197,54
'2011-01-19 09:00:00','1','1',Cloudy,9.84,93,70.015,109,425
'2011-01-19 10:00:00','1','1',Cloudy,10.66,93,89.981,47,54
'2011-01-19 11:00:00','1','1',Cloudy,11.48,87,60.032,52,252
'2011-01-19 12:00:00','1','1',Cloudy,12.3,81,60.032,70,58
'2011-01-19 13:00:00','1','1',Nice,16.4,62,190.012,78,352
'2011-01-19 14:00:00','1','1',Nice,16.4,58,169.979,75,352
'2011-01-19 15:00:00','1','1',Nice,16.4,54,190.012,82,54
'2011-01-19 16:00:00','1','1',Nice,15.58,58,260.027,104,151
'2011-01-19 17:00:00','1','1',Nice,14.76,57,220.028,197,402
'2011-01-19 18:00:00','1','1',Nice,13.94,61,190.012,161,387
'2011-01-19 19:00:00','1','1',Nice,13.12,57,279.993,112,58
'2011-01-19 20:00:00','1','1',Nice,13.12,49,199.995,76,387
'2011-01-19 21:00:00','1','1',Nice,13.12,49,279.993,59,431
'2011-01-19 22:00:00','1','1',Nice,12.3,52,110.014,59,436
'2011-01-19 23:00:00','1','1',Nice,12.3,52,310.009,28,436
'2011-02-01 00:00:00','1','1',Cloudy,6.56,64,70.015,8,387
'2011-02-01 01:00:00','1','1',Cloudy,6.56,69,70.015,3,431
'2011-02-01 02:00:00','1','1',Cloudy,6.56,69,0.0,2,54
'2011-02-01 03:00:00','1','1',Cloudy,6.56,69,0.0,2,425
'2011-02-01 05:00:00','1','1',Light rain,5.74,93,0.0,3,425
'2011-02-01 06:00:00','1','1',Light rain,5.74,93,0.0,22,353
'2011-02-01 07:00:00','1','1',Light rain,6.56,93,0.0,52,356
'2011-02-01 08:00:00','1','1',Light rain,6.56,93,0.0,135,425
'2011-02-01 09:00:00','1','1',Cloudy,6.56,93,0.0,116,353
'2011-02-01 10:00:00','1','1',Cloudy,6.56,93,0.0,47,387
'2011-02-01 11:00:00','1','1',Cloudy,7.38,86,0.0,51,54
'2011-02-01 12:00:00','1','1',Cloudy,8.2,86,0.0,55,228
'2011-02-01 13:00:00','1','1',Cloudy,8.2,86,0.0,52,402
'2011-02-01 14:00:00','1','1',Cloudy,9.02,80,60.032,54,228
'2011-02-01 15:00:00','1','1',Cloudy,9.84,75,0.0,52,58
'2011-02-01 16:00:00','1','1',Cloudy,9.84,75,89.981,64,352
'2011-02-01 17:00:00','1','1',Cloudy,9.84,75,0.0,176,352
'2011-02-01 18:00:00','1','1',Cloudy,9.84,81,70.015,168,387
'2011-02-01 19:00:00','1','1',Cloudy,9.84,81,89.981,108,58
'2011-02-01 20:00:00','1','1',Cloudy,9.02,87,89.981,74,228
'2011-02-01 21:00:00','1','1',Cloudy,9.02,87,89.981,64,352
'2011-02-01 22:00:00','1','1',Cloudy,9.02,87,60.032,36,228
'2011-02-01 23:00:00','1','1',Light rain,8.2,93,12.998,16,402
'2011-02-02 00:00:00','1','1',Light rain,9.02,93,70.015,2,425
'2011-02-02 01:00:00','1','1',Light rain,9.02,93,12.998,3,352
'2011-02-02 02:00:00','1','1',Light rain,9.02,93,89.981,4,352
'2011-02-02 03:00:00','1','1',Light rain,9.02,93,89.981,1,151
'2011-02-02 04:00:00','1','1',Light rain,9.02,93,190.012,1,442
'2011-02-02 05:00:00','1','1',Light rain,9.02,93,70.015,3,252
'2011-02-02 06:00:00','1','1',Light rain,9.02,93,70.015,18,352
'2011-02-02 07:00:00','1','1',Light rain,9.02,93,150.013,49,58
'2011-02-02 08:00:00','1','1',Light rain,9.02,93,150.013,155,3
'2011-02-02 09:00:00','1','1',Cloudy,9.84,93,60.032,123,3
'2011-02-02 10:00:00','1','1',Cloudy,9.02,100,0.0,61,151
'2011-02-02 11:00:00','1','1',Cloudy,9.84,93,12.998,52,442
'2011-02-02 12:00:00','1','1',Cloudy,9.84,93,150.013,64,303
'2011-02-02 13:00:00','1','1',Nice,13.94,93,110.014,75,352
'2011-02-02 14:00:00','1','1',Nice,15.58,82,260.027,63,58
'2011-02-02 15:00:00','1','1',Nice,15.58,76,220.028,76,58
'2011-02-02 16:00:00','1','1',Nice,14.76,71,199.995,103,352
'2011-02-02 17:00:00','1','1',Nice,14.76,53,350.008,190,431
'2011-02-02 18:00:00','1','1',Nice,13.94,42,369.974,182,352
'2011-02-02 19:00:00','1','1',Nice,11.48,45,329.975,91,352
'2011-02-02 20:00:00','1','1',Nice,9.84,48,369.974,75,436
'2011-02-02 21:00:00','1','1',Nice,9.02,47,220.028,63,228
'2011-02-02 22:00:00','1','1',Nice,9.02,44,169.979,40,58
'2011-02-02 23:00:00','1','1',Nice,8.2,44,300.026,32,352
'2011-02-03 00:00:00','1','1',Nice,8.2,40,300.026,12,58
'2011-02-03 01:00:00','1','1',Nice,8.2,44,350.008,5,442
'2011-02-03 02:00:00','1','1',Nice,7.38,43,169.979,2,58
'2011-02-03 03:00:00','1','1',Nice,7.38,43,169.979,1,352
'2011-02-03 05:00:00','1','1',Nice,6.56,50,199.995,2,252
'2011-02-03 06:00:00','1','1',Nice,6.56,43,239.994,39,352
'2011-02-03 07:00:00','1','1',Nice,5.74,50,220.028,87,352
'2011-02-03 08:00:00','1','1',Nice,5.74,50,239.994,188,252
'2011-02-03 09:00:00','1','1',Nice,6.56,47,199.995,133,58
'2011-02-03 10:00:00','1','1',Nice,7.38,43,220.028,52,54
'2011-02-03 11:00:00','1','1',Nice,7.38,43,300.026,64,60
'2011-02-03 12:00:00','1','1',Nice,8.2,40,239.994,69,353
'2011-02-03 13:00:00','1','1',Nice,8.2,40,279.993,51,352
'2011-02-03 14:00:00','1','1',Nice,9.02,37,260.027,47,252
'2011-02-03 15:00:00','1','1',Nice,9.02,37,220.028,60,387
'2011-02-03 16:00:00','1','1',Nice,9.02,37,169.979,78,352
'2011-02-03 17:00:00','1','1',Nice,8.2,40,12.998,175,352
'2011-02-03 18:00:00','1','1',Nice,8.2,40,110.014,147,387
'2011-02-03 19:00:00','1','1',Nice,8.2,40,0.0,96,252
'2011-02-03 20:00:00','1','1',Nice,8.2,47,60.032,109,352
'2011-02-03 21:00:00','1','1',Nice,7.38,55,70.015,54,425
'2011-02-03 22:00:00','1','1',Nice,7.38,51,60.032,41,387
'2011-02-03 23:00:00','1','1',Nice,8.2,47,70.015,38,352
'2011-02-04 00:00:00','1','1',Cloudy,8.2,44,0.0,13,352
'2011-02-04 01:00:00','1','1',Cloudy,6.56,59,0.0,7,431
'2011-02-04 02:00:00','1','1',Cloudy,5.74,63,70.015,1,436
'2011-02-04 03:00:00','1','1',Cloudy,5.74,63,70.015,1,402
'2011-02-04 05:00:00','1','1',Cloudy,5.74,63,89.981,7,352
'2011-02-04 06:00:00','1','1',Cloudy,6.56,55,0.0,28,431
'2011-02-04 07:00:00','1','1',Nice,5.74,59,0.0,87,356
'2011-02-04 08:00:00','1','1',Nice,5.74,74,89.981,220,252
'2011-02-04 09:00:00','1','1',Cloudy,6.56,80,89.981,127,425
'2011-02-04 10:00:00','1','1',Cloudy,8.2,51,89.981,51,352
'2011-02-04 11:00:00','1','1',Nice,9.02,51,110.014,64,54
'2011-02-04 12:00:00','1','1',Cloudy,9.84,48,110.014,86,353
'2011-02-04 13:00:00','1','1',Cloudy,10.66,50,150.013,82,252
'2011-02-04 14:00:00','1','1',Cloudy,11.48,45,110.014,91,151
'2011-02-04 15:00:00','1','1',Cloudy,11.48,48,169.979,90,352
'2011-02-04 16:00:00','1','1',Cloudy,12.3,42,150.013,99,352
'2011-02-04 17:00:00','1','1',Cloudy,10.66,56,89.981,205,431
'2011-02-04 18:00:00','1','1',Cloudy,9.84,60,70.015,155,130
'2011-02-04 19:00:00','1','1',Cloudy,9.84,65,89.981,103,431
'2011-02-04 20:00:00','1','1',Cloudy,9.84,65,110.014,71,54
'2011-02-04 21:00:00','1','1',Cloudy,9.84,70,110.014,43,387
'2011-02-04 22:00:00','1','1',Cloudy,9.84,65,110.014,46,228
'2011-02-04 23:00:00','1','1',Cloudy,9.84,70,89.981,31,352
'2011-02-05 00:00:00','1','0',Cloudy,9.84,70,110.014,39,252
'2011-02-05 01:00:00','1','0',Cloudy,9.84,65,110.014,18,387
'2011-02-05 02:00:00','1','0',Cloudy,9.84,75,110.014,17,387
'2011-02-05 03:00:00','1','0',Cloudy,9.84,75,110.014,11,252
'2011-02-05 04:00:00','1','0',Light rain,9.02,93,89.981,8,387
'2011-02-05 05:00:00','1','0',Light rain,8.2,100,60.032,9,352
'2011-02-05 06:00:00','1','0',Light rain,8.2,100,0.0,4,58
'2011-02-05 07:00:00','1','0',Light rain,9.02,93,60.032,4,402
'2011-02-05 08:00:00','1','0',Light rain,8.2,100,60.032,10,387
'2011-02-05 09:00:00','1','0',Light rain,8.2,100,60.032,20,436
'2011-02-05 10:00:00','1','0',Light rain,8.2,100,89.981,34,387
'2011-02-05 11:00:00','1','0',Light rain,9.02,100,89.981,47,425
'2011-02-05 12:00:00','1','0',Light rain,9.02,100,110.014,52,252
'2011-02-05 13:00:00','1','0',Light rain,9.02,100,110.014,72,252
'2011-02-05 14:00:00','1','0',Light rain,9.02,100,0.0,55,356
'2011-02-05 15:00:00','1','0',Light rain,9.02,100,0.0,60,436
'2011-02-05 16:00:00','1','0',Light rain,9.02,100,89.981,71,130
'2011-02-05 17:00:00','1','0',Cloudy,9.84,100,190.012,78,436
'2011-02-05 18:00:00','1','0',Cloudy,11.48,93,300.026,83,58
'2011-02-05 19:00:00','1','0',Cloudy,11.48,93,300.026,84,352
'2011-02-05 20:00:00','1','0',Nice,12.3,87,169.979,69,228
'2011-02-05 21:00:00','1','0',Nice,10.66,100,12.998,56,356
'2011-02-05 22:00:00','1','0',Nice,10.66,93,89.981,45,228
'2011-02-05 23:00:00','1','0',Nice,10.66,93,150.013,59,352
'2011-02-06 00:00:00','1','0',Nice,10.66,70,12.998,39,54
'2011-02-06 01:00:00','1','0',Nice,10.66,65,279.993,44,387
'2011-02-06 02:00:00','1','0',Nice,10.66,60,220.028,20,442
'2011-02-06 03:00:00','1','0',Nice,10.66,60,60.032,13,54
'2011-02-06 04:00:00','1','0',Nice,10.66,60,239.994,2,436
'2011-02-06 05:00:00','1','0',Nice,10.66,60,150.013,1,442
'2011-02-06 06:00:00','1','0',Nice,10.66,60,150.013,1,352
'2011-02-06 07:00:00','1','0',Nice,9.84,65,110.014,8,431
'2011-02-06 08:00:00','1','0',Nice,9.84,65,70.015,23,252
'2011-02-06 09:00:00','1','0',Nice,11.48,56,70.015,45,352
'2011-02-06 10:00:00','1','0',Nice,12.3,52,169.979,89,387
'2011-02-06 11:00:00','1','0',Nice,13.12,49,169.979,117,352
'2011-02-06 12:00:00','1','0',Nice,13.94,46,0.0,174,352
'2011-02-06 13:00:00','1','0',Nice,13.94,46,0.0,182,352
'2011-02-06 14:00:00','1','0',Nice,13.94,46,60.032,161,356
'2011-02-06 15:00:00','1','0',Nice,13.94,46,60.032,182,54
'2011-02-06 16:00:00','1','0',Nice,13.94,49,70.015,157,252
'2011-02-06 17:00:00','1','0',Nice,13.94,46,0.0,121,58
'2011-02-06 18:00:00','1','0',Nice,12.3,56,110.014,78,436
'2011-02-06 19:00:00','1','0',Nice,11.48,61,89.981,21,58
'2011-02-06 20:00:00','1','0',Nice,11.48,61,70.015,26,58
'2011-02-06 21:00:00','1','0',Nice,10.66,60,0.0,27,425
'2011-02-06 22:00:00','1','0',Nice,10.66,60,0.0,62,431
'2011-02-06 23:00:00','1','0',Nice,9.84,65,0.0,30,436
'2011-02-07 00:00:00','1','1',Nice,9.84,65,0.0,15,252
'2011-02-07 01:00:00','1','1',Nice,9.02,75,0.0,5,352
'2011-02-07 02:00:00','1','1',Nice,8.2,80,0.0,3,60
'2011-02-07 03:00:00','1','1',Nice,8.2,86,0.0,1,387
'2011-02-07 04:00:00','1','1',Nice,8.2,86,0.0,2,352
'2011-02-07 05:00:00','1','1',Nice,8.2,86,0.0,10,402
'2011-02-07 06:00:00','1','1',Nice,7.38,93,0.0,30,252
'2011-02-07 07:00:00','1','1',Nice,7.38,86,0.0,95,387
'2011-02-07 08:00:00','1','1',Cloudy,6.56,100,0.0,230,228
'2011-02-07 09:00:00','1','1',Nice,9.02,80,0.0,118,353
'2011-02-07 10:00:00','1','1',Nice,9.84,75,70.015,55,58
'2011-02-07 11:00:00','1','1',Nice,12.3,65,60.032,47,431
'2011-02-07 12:00:00','1','1',Cloudy,13.12,62,0.0,66,431
'2011-02-07 13:00:00','1','1',Cloudy,14.76,57,60.032,64,387
'2011-02-07 14:00:00','1','1',Cloudy,14.76,57,60.032,60,436
'2011-02-07 15:00:00','1','1',Cloudy,15.58,54,60.032,50,442
'2011-02-07 16:00:00','1','1',Cloudy,14.76,57,89.981,114,252
'2011-02-07 17:00:00','1','1',Cloudy,13.12,70,110.014,216,402
'2011-02-07 18:00:00','1','1',Cloudy,13.94,66,89.981,175,58
'2011-02-07 19:00:00','1','1',Cloudy,13.12,70,0.0,128,58
'2011-02-07 20:00:00','1','1',Cloudy,13.12,70,70.015,88,3
'2011-02-07 21:00:00','1','1',Nice,13.12,70,0.0,78,431
'2011-02-07 22:00:00','1','1',Nice,11.48,81,60.032,37,228
'2011-02-07 23:00:00','1','1',Cloudy,12.3,81,0.0,25,387
'2011-02-08 00:00:00','1','1',Cloudy,11.48,87,0.0,10,228
'2011-02-08 01:00:00','1','1',Cloudy,11.48,87,0.0,4,387
'2011-02-08 02:00:00','1','1',Cloudy,10.66,93,70.015,2,252
'2011-02-08 03:00:00','1','1',Light rain,11.48,93,110.014,1,54
'2011-02-08 04:00:00','1','1',Nice,10.66,93,110.014,3,151
'2011-02-08 05:00:00','1','1',Nice,10.66,81,220.028,2,252
'2011-02-08 06:00:00','1','1',Nice,10.66,70,220.028,39,352
'2011-02-08 07:00:00','1','1',Nice,9.84,65,279.993,100,431
'2011-02-08 08:00:00','1','1',Nice,9.84,56,329.975,243,352
'2011-02-08 09:00:00','1','1',Nice,9.84,52,329.975,135,442
'2011-02-08 10:00:00','1','1',Nice,9.02,47,369.974,48,356
'2011-02-08 11:00:00','1','1',Nice,9.02,47,310.009,50,436
'2011-02-08 12:00:00','1','1',Nice,9.84,38,329.975,65,402
'2011-02-08 13:00:00','1','1',Cloudy,9.84,32,300.026,50,58
'2011-02-08 14:00:00','1','1',Nice,9.02,37,279.993,64,130
'2011-02-08 15:00:00','1','1',Nice,9.02,35,260.027,51,425
'2011-02-08 16:00:00','1','1',Nice,9.02,35,350.008,83,387
'2011-02-08 17:00:00','1','1',Nice,9.02,32,390.007,176,387
'2011-02-08 18:00:00','1','1',Nice,8.2,32,260.027,152,353
'2011-02-08 19:00:00','1','1',Nice,6.56,40,310.009,101,228
'2011-02-08 20:00:00','1','1',Nice,6.56,40,220.028,56,431
'2011-02-08 21:00:00','1','1',Nice,5.74,33,310.009,54,352
'2011-02-08 22:00:00','1','1',Nice,4.92,33,239.994,29,58
'2011-02-08 23:00:00','1','1',Nice,4.92,33,220.028,12,425
'2011-02-09 00:00:00','1','1',Nice,4.1,36,239.994,17,228
'2011-02-09 01:00:00','1','1',Nice,4.1,36,150.013,7,387
'2011-02-09 02:00:00','1','1',Nice,3.28,38,190.012,3,58
'2011-02-09 03:00:00','1','1',Nice,2.46,45,89.981,2,387
'2011-02-09 05:00:00','1','1',Nice,2.46,45,70.015,7,54
'2011-02-09 06:00:00','1','1',Nice,2.46,45,0.0,43,431
'2011-02-09 07:00:00','1','1',Nice,2.46,49,70.015,99,387
'2011-02-09 08:00:00','1','1',Nice,4.1,42,0.0,199,387
'2011-02-09 09:00:00','1','1',Nice,4.92,39,110.014,123,352
'2011-02-09 10:00:00','1','1',Nice,5.74,36,0.0,59,352
'2011-02-09 11:00:00','1','1',Cloudy,5.74,43,110.014,41,58
'2011-02-09 12:00:00','1','1',Cloudy,7.38,40,150.013,61,352
'2011-02-09 13:00:00','1','1',Nice,7.38,40,169.979,69,425
'2011-02-09 14:00:00','1','1',Nice,8.2,34,199.995,58,442
'2011-02-09 15:00:00','1','1',Cloudy,8.2,34,190.012,64,442
'2011-02-09 16:00:00','1','1',Cloudy,8.2,37,169.979,79,352
'2011-02-09 17:00:00','1','1',Cloudy,8.2,34,169.979,166,58
'2011-02-09 18:00:00','1','1',Cloudy,7.38,47,199.995,170,387
'2011-02-09 19:00:00','1','1',Light rain,5.74,86,169.979,88,252
'2011-02-09 20:00:00','1','1',Light rain,5.74,86,110.014,84,387
'2011-02-09 21:00:00','1','1',Cloudy,5.74,86,110.014,83,252
'2011-02-09 22:00:00','1','1',Light rain,6.56,80,110.014,46,387
'2011-02-09 23:00:00','1','1',Light rain,6.56,80,12.998,37,352
'2011-02-10 00:00:00','1','1',Light rain,5.74,86,12.998,16,436
'2011-02-10 01:00:00','1','1',Light rain,5.74,80,89.981,7,252
'2011-02-10 02:00:00','1','1',Light rain,5.74,80,89.981,3,402
'2011-02-10 04:00:00','1','1',Cloudy,5.74,59,150.013,1,352
'2011-02-10 05:00:00','1','1',Cloudy,4.92,50,150.013,6,402
'2011-02-10 06:00:00','1','1',Cloudy,4.92,54,190.012,26,252
'2011-02-10 07:00:00','1','1',Nice,4.1,50,279.993,99,58
'2011-02-10 08:00:00','1','1',Nice,4.1,49,220.028,178,387
'2011-02-10 09:00:00','1','1',Nice,4.92,42,239.994,122,425
'2011-02-10 10:00:00','1','1',Nice,4.92,42,199.995,35,352
'2011-02-10 11:00:00','1','1',Nice,5.74,39,239.994,45,252
'2011-02-10 12:00:00','1','1',Nice,6.56,34,260.027,69,442
'2011-02-10 13:00:00','1','1',Nice,7.38,29,199.995,62,352
'2011-02-10 14:00:00','1','1',Nice,8.2,27,190.012,48,352
'2011-02-10 15:00:00','1','1',Nice,8.2,25,169.979,50,151
'2011-02-10 16:00:00','1','1',Nice,8.2,27,199.995,80,54
'2011-02-10 17:00:00','1','1',Nice,7.38,26,12.998,165,442
'2011-02-10 18:00:00','1','1',Nice,6.56,28,89.981,160,431
'2011-02-10 19:00:00','1','1',Nice,5.74,28,70.015,112,58
'2011-02-10 20:00:00','1','1',Nice,5.74,31,60.032,97,252
'2011-02-10 21:00:00','1','1',Nice,5.74,39,0.0,72,356
'2011-02-10 22:00:00','1','1',Nice,4.92,39,0.0,51,356
'2011-02-10 23:00:00','1','1',Nice,4.92,42,70.015,34,425
'2011-02-11 00:00:00','1','1',Nice,4.1,49,70.015,14,352
'2011-02-11 01:00:00','1','1',Nice,4.1,54,60.032,7,352
'2011-02-11 02:00:00','1','1',Nice,4.1,54,60.032,3,352
'2011-02-11 05:00:00','1','1',Nice,3.28,63,60.032,4,352
'2011-02-11 06:00:00','1','1',Nice,4.1,68,0.0,24,352
'2011-02-11 07:00:00','1','1',Nice,3.28,73,0.0,74,352
'2011-02-11 08:00:00','1','1',Nice,4.1,74,110.014,216,352
'2011-02-11 09:00:00','1','1',Nice,4.92,74,150.013,140,353
'2011-02-11 10:00:00','1','1',Nice,5.74,69,12.998,44,387
'2011-02-11 11:00:00','1','1',Nice,9.02,47,89.981,64,387
'2011-02-11 12:00:00','1','1',Nice,9.02,47,89.981,71,436
'2011-02-11 13:00:00','1','1',Nice,9.84,35,12.998,110,431
'2011-02-11 14:00:00','1','1',Nice,12.3,26,169.979,84,431
'2011-02-11 15:00:00','1','1',Nice,13.12,21,110.014,74,387
'2011-02-11 16:00:00','1','1',Nice,12.3,28,12.998,125,442
'2011-02-11 17:00:00','1','1',Nice,12.3,24,0.0,211,58
'2011-02-11 18:00:00','1','1',Nice,11.48,28,0.0,174,431
'2011-02-11 19:00:00','1','1',Nice,10.66,33,0.0,101,387
'2011-02-11 20:00:00','1','1',Nice,9.02,55,89.981,63,431
'2011-02-11 21:00:00','1','1',Nice,8.2,59,89.981,47,352
'2011-02-11 22:00:00','1','1',Nice,8.2,64,60.032,43,54
'2011-02-11 23:00:00','1','1',Nice,7.38,69,0.0,53,431
'2011-02-12 00:00:00','1','0',Nice,6.56,69,60.032,30,252
'2011-02-12 01:00:00','1','0',Nice,5.74,86,0.0,24,436
'2011-02-12 02:00:00','1','0',Nice,5.74,80,0.0,15,228
'2011-02-12 03:00:00','1','0',Nice,4.92,80,0.0,10,431
'2011-02-12 04:00:00','1','0',Nice,4.92,74,60.032,4,228
'2011-02-12 05:00:00','1','0',Nice,4.92,74,60.032,1,228
'2011-02-12 06:00:00','1','0',Nice,4.92,93,12.998,2,54
'2011-02-12 07:00:00','1','0',Nice,4.92,80,70.015,11,58
'2011-02-12 08:00:00','1','0',Nice,5.74,86,89.981,30,352
'2011-02-12 09:00:00','1','0',Nice,6.56,64,89.981,43,252
'2011-02-12 10:00:00','1','0',Nice,9.02,41,169.979,84,387
'2011-02-12 11:00:00','1','0',Nice,12.3,28,220.028,114,252
'2011-02-12 12:00:00','1','0',Nice,12.3,39,310.009,120,352
'2011-02-12 13:00:00','1','0',Nice,12.3,39,279.993,135,60
'2011-02-12 14:00:00','1','0',Nice,13.94,31,190.012,120,387
'2011-02-12 15:00:00','1','0',Nice,13.94,29,279.993,174,436
'2011-02-12 16:00:00','1','0',Nice,13.94,29,279.993,145,352
'2011-02-12 17:00:00','1','0',Nice,13.12,31,350.008,137,352
'2011-02-12 18:00:00','1','0',Nice,11.48,38,220.028,64,58
'2011-02-12 19:00:00','1','0',Nice,11.48,38,110.014,41,352
'2011-02-12 20:00:00','1','0',Nice,10.66,41,150.013,40,151
'2011-02-12 21:00:00','1','0',Nice,10.66,41,0.0,51,252
'2011-02-12 22:00:00','1','0',Nice,9.84,44,60.032,45,151
'2011-02-12 23:00:00','1','0',Nice,9.02,51,89.981,32,352
'2011-02-13 00:00:00','1','0',Nice,8.2,64,70.015,39,130
'2011-02-13 01:00:00','1','0',Nice,8.2,59,60.032,24,352
'2011-02-13 02:00:00','1','0',Cloudy,8.2,75,60.032,20,356
'2011-02-13 03:00:00','1','0',Cloudy,8.2,69,70.015,12,60
'2011-02-13 04:00:00','1','0',Cloudy,8.2,69,110.014,2,151
'2011-02-13 06:00:00','1','0',Cloudy,8.2,69,89.981,5,54
'2011-02-13 07:00:00','1','0',Cloudy,9.02,55,0.0,3,431
'2011-02-13 08:00:00','1','0',Cloudy,9.02,64,12.998,12,151
'2011-02-13 09:00:00','1','0',Cloudy,9.84,60,150.013,47,352
'2011-02-13 10:00:00','1','0',Nice,12.3,45,220.028,105,387
'2011-02-13 11:00:00','1','0',Nice,13.12,39,300.026,112,387
'2011-02-13 12:00:00','1','0',Nice,14.76,32,310.009,152,387
'2011-02-13 13:00:00','1','0',Nice,15.58,29,239.994,154,352
'2011-02-13 14:00:00','1','0',Cloudy,16.4,30,279.993,161,425
'2011-02-13 15:00:00','1','0',Cloudy,16.4,30,199.995,162,54
'2011-02-13 16:00:00','1','0',Cloudy,17.22,28,220.028,134,3
'2011-02-13 17:00:00','1','0',Nice,17.22,28,220.028,125,58
'2011-02-13 18:00:00','1','0',Nice,16.4,32,199.995,95,431
'2011-02-13 19:00:00','1','0',Nice,16.4,35,190.012,61,352
'2011-02-13 20:00:00','1','0',Nice,16.4,35,220.028,47,54
'2011-02-13 21:00:00','1','0',Nice,16.4,35,239.994,51,352
'2011-02-13 22:00:00','1','0',Nice,16.4,35,199.995,36,352
'2011-02-13 23:00:00','1','0',Nice,16.4,35,239.994,30,352
'2011-02-14 00:00:00','1','1',Nice,15.58,37,239.994,11,436
'2011-02-14 01:00:00','1','1',Nice,15.58,37,239.994,7,431
'2011-02-14 02:00:00','1','1',Nice,14.76,40,199.995,2,151
'2011-02-14 03:00:00','1','1',Nice,13.94,46,150.013,2,387
'2011-02-14 04:00:00','1','1',Nice,13.12,53,190.012,2,58
'2011-02-14 05:00:00','1','1',Nice,13.12,53,190.012,3,252
'2011-02-14 06:00:00','1','1',Nice,13.94,46,199.995,26,352
'2011-02-14 07:00:00','1','1',Nice,13.94,46,199.995,98,58
'2011-02-14 08:00:00','1','1',Nice,15.58,40,310.009,256,402
'2011-02-14 09:00:00','1','1',Nice,16.4,37,260.027,130,151
'2011-02-14 10:00:00','1','1',Nice,18.04,33,150.013,55,431
'2011-02-14 11:00:00','1','1',Nice,21.32,23,169.979,53,352
'2011-02-14 12:00:00','1','1',Nice,22.96,22,300.026,126,58
'2011-02-14 13:00:00','1','1',Nice,23.78,19,260.027,120,252
'2011-02-14 14:00:00','1','1',Nice,24.6,15,329.975,90,54
'2011-02-14 15:00:00','1','1',Nice,22.96,21,439.989,90,387
'2011-02-14 16:00:00','1','1',Nice,21.32,27,310.009,118,58
'2011-02-14 17:00:00','1','1',Nice,18.86,33,409.973,243,58
'2011-02-14 18:00:00','1','1',Nice,16.4,40,409.973,205,54
'2011-02-14 19:00:00','1','1',Nice,15.58,43,329.975,98,352
'2011-02-14 20:00:00','1','1',Nice,14.76,46,310.009,70,387
'2011-02-14 21:00:00','1','1',Nice,14.76,50,350.008,43,402
'2011-02-14 22:00:00','1','1',Nice,13.94,46,439.989,45,387
'2011-02-14 23:00:00','1','1',Nice,13.12,49,329.975,20,436
'2011-02-15 00:00:00','1','1',Nice,12.3,49,279.993,19,436
